Name,PositionName,MaximumVelocity,TotalDuration,TotalPlayerLoad,TotalDistance,HIDistanceAverage,Time90HRmax,HIDistance,MaxSprints,HIRuns
Megan Britt - SR TEAM TRAINING 06-16-2016,Centre Midfield,24.3018,2016-08-22 01:27:09.0000000 -07:00,631.50225,6398.03714,85.8,2016-08-22 12:07:02.0000000 -07:00,85.8,1,9
Megan Britt - SR V SB 06-19-2016,Centre Midfield,22.9698,2016-08-22 01:23:34.0000000 -07:00,892.66324,9613.00293,415.28001,2016-08-22 12:50:28.0000000 -07:00,415.28001,2,33
Megan Britt - SR TEAM TRAINING 06-21-2016,Centre Midfield,21.5478,2016-08-22 01:04:18.0000000 -07:00,495.82097,4613.80762,29.01,2016-08-22 12:13:04.0000000 -07:00,29.01,0,5
Megan Britt - SR TEAM TRAINING 06-22-2016,Centre Midfield,22.1742,2016-08-22 01:00:56.0000000 -07:00,461.48593,4366.7337,72.22,2016-08-22 12:04:28.0000000 -07:00,72.22,0,10
Megan Britt - SR TEAM TRAINING 06-24-2016,Centre Midfield,18.4374,2016-08-22 12:49:09.0000000 -07:00,222.98416,2118.88916,0.89,2016-08-22 12:02:51.0000000 -07:00,0.89,0,0
Megan Britt - SR V KC 06-25-2016,Centre Midfield,23.3694,2016-08-22 01:40:32.0000000 -07:00,1023.92603,10868.24414,382.81,2016-08-22 12:52:36.0000000 -07:00,382.81,1,25
Megan Britt - SR TEAM TRAINING 06-30-2016,Centre Midfield,21.4398,2016-08-22 12:59:21.0000000 -07:00,389.98401,3984.17041,65.32,2016-08-22 12:04:55.0000000 -07:00,65.32,0,10
May Garner - SR TEAM TRAINING 03-14-2016,Centre Back,25.9434,2016-08-22 01:08:31.0000000 -07:00,635.67909,6684.4624,260.03999,2016-08-22 12:09:24.0000000 -07:00,260.03999,4,21
May Garner - SR TEAM TRAINING 03-15-2016,Centre Back,21.303,2016-08-22 01:00:40.0000000 -07:00,408.4562,4281.57709,70.81,2016-08-22 12:08:17.0000000 -07:00,70.81,0,10
May Garner - SR TESTING 03-18-2016,Centre Back,0,2016-08-22 02:36:31.0000000 -07:00,366.91961,0,0,2016-08-22 12:00:40.0000000 -07:00,0,0,0
May Garner - SR TEAM TRAINING 03-20-2016,Centre Back,24.9498,2016-08-22 01:06:20.0000000 -07:00,448.88004,4843.69727,1012.62001,2016-08-22 12:07:44.0000000 -07:00,1012.62001,1,28
May Garner - SR TEAM TRAINING 03-21-2016,Centre Back,19.8234,2016-08-22 01:53:58.0000000 -07:00,558.59851,5112.60938,24.39,2016-08-22 12:05:10.0000000 -07:00,24.39,0,7
May Garner - SR TEAM TRAINING 03-22-2016,Centre Back,20.277,2016-08-22 01:13:08.0000000 -07:00,305.56729,3255.68411,24.28,2016-08-22 12:04:46.0000000 -07:00,24.28,0,6
May Garner - SR TEAM TRAINING 03-23-2016,Centre Back,24.8886,2016-08-22 01:12:08.0000000 -07:00,528.50476,5498.87286,205.26999,2016-08-22 12:00:00.0000000 -07:00,205.26999,2,15
May Garner - SR TEAM TRAINING 03-25-2016,Centre Back,0,2016-08-22 01:32:00.0000000 -07:00,523.56712,0,0,2016-08-22 12:06:52.0000000 -07:00,0,0,0
May Garner - SR TEAM TRAINING 03-26-2016,Centre Back,20.7522,2016-08-22 12:27:45.0000000 -07:00,231.94583,2317.95776,28.13,2016-08-22 12:04:52.0000000 -07:00,28.13,0,5
May Garner - SR V PT 03-27-2016,Centre Back,24.345,2016-08-22 01:11:42.0000000 -07:00,713.71175,6649.52966,266.79,2016-08-22 12:07:43.0000000 -07:00,266.79,2,25
May Garner - SR V HD 03-30-2016,Centre Back,24.4746,2016-08-22 01:34:00.0000000 -07:00,795.42874,7647.5918,272.02,2016-08-22 12:18:48.0000000 -07:00,272.02,2,27
May Garner - SR TEAM TRAINING 04-01-2016,Centre Back,21.7566,2016-08-22 12:49:34.0000000 -07:00,376.33926,3490.40942,41.83,2016-08-22 12:07:18.0000000 -07:00,41.83,0,8
May Garner - SR V OSU 04-02-2016,Centre Back,27.4338,2016-08-22 12:47:33.0000000 -07:00,501.39056,4927.70605,307.49999,2016-08-22 12:12:38.0000000 -07:00,307.49999,4,21
May Garner - SR TEAM TRAINING 04-05-2016,Centre Back,25.3746,2016-08-22 01:09:02.0000000 -07:00,569.84659,5490.02136,702.06,2016-08-22 12:08:08.0000000 -07:00,702.06,3,39
May Garner - SR TEAM TRAINING 04-06-2016,Centre Back,22.9554,2016-08-22 01:07:47.0000000 -07:00,495.62785,4918.97498,303.59,2016-08-22 12:09:19.0000000 -07:00,303.59,0,19
May Garner - SR TEAM TRAINING 04-08-2016,Centre Back,22.8186,2016-08-22 01:24:01.0000000 -07:00,447.14834,4158.06946,190.95,2016-08-22 12:11:00.0000000 -07:00,190.95,1,27
May Garner - SR V UW 04-09-2016,Centre Back,23.6394,2016-08-22 01:37:17.0000000 -07:00,983.18896,10355.78711,433.6,2016-08-22 12:22:50.0000000 -07:00,433.6,1,38
May Garner - SR TEAM TRAINING 04-11-2016,Centre Back,21.6234,2016-08-22 12:58:10.0000000 -07:00,313.68153,2818.89319,78.95,2016-08-22 12:04:49.0000000 -07:00,78.95,0,13
May Garner - SR TEAM TRAINING 04-12-2016,Centre Back,26.3682,2016-08-22 01:04:28.0000000 -07:00,455.78329,4210.80261,189.44,2016-08-22 12:05:59.0000000 -07:00,189.44,1,27
May Garner - SR TEAM TRAINING 04-13-2016,Centre Back,25.5186,2016-08-22 12:59:46.0000000 -07:00,525.25434,4982.11053,463.03,2016-08-22 12:05:58.0000000 -07:00,463.03,5,21
May Garner - SR TEAM TRAINING 04-15-2016,Centre Back,19.863,2016-08-22 12:38:03.0000000 -07:00,257.62589,2206.43216,19.13,2016-08-22 12:02:26.0000000 -07:00,19.13,0,3
May Garner - SR TEAM TRAINING 04-16-2016,Centre Back,24.4746,2016-08-22 12:39:42.0000000 -07:00,387.03799,3535.82892,110.18,2016-08-22 12:05:18.0000000 -07:00,110.18,2,11
May Garner - SR V SB 04-17-2016,Centre Back,26.6346,2016-08-22 01:38:04.0000000 -07:00,984.64255,9874.31641,483.02,2016-08-22 12:39:11.0000000 -07:00,483.02,7,36
May Garner - SR TEAM TRAINING 04-20-2016,Centre Back,23.5962,2016-08-22 01:00:57.0000000 -07:00,332.15147,3168.95996,181.07999,2016-08-22 12:02:46.0000000 -07:00,181.07999,4,22
May Garner - SR TEAM TRAINING 04-21-2016,Centre Back,25.0146,2016-08-22 01:06:40.0000000 -07:00,516.7621,5081.21082,235.43999,2016-08-22 12:00:00.0000000 -07:00,235.43999,3,21
May Garner - SR V BB 04-24-2016,Centre Back,26.2386,2016-08-22 01:38:29.0000000 -07:00,1003.78302,11295.20313,893.04001,2016-08-22 12:00:00.0000000 -07:00,893.04001,8,62
May Garner - SR TEAM TRAINING 04-26-2016,Centre Back,21.393,2016-08-22 12:57:24.0000000 -07:00,344.2038,3496.93115,64.55,2016-08-22 12:01:15.0000000 -07:00,64.55,0,7
May Garner - SR TEAM TRAINING 04-27-2016,Centre Back,22.7034,2016-08-22 01:26:09.0000000 -07:00,607.79702,6366.76025,167.13,2016-08-22 12:00:38.0000000 -07:00,167.13,0,19
May Garner - SR TEAM TRAINING 04-29-2016,Centre Back,25.0902,2016-08-22 01:01:25.0000000 -07:00,359.5553,3728.32617,331.34001,2016-08-22 12:00:00.0000000 -07:00,331.34001,4,26
May Garner - SR TEAM TRAINING 04-30-2016,Centre Back,19.791,2016-08-22 12:32:05.0000000 -07:00,155.98601,1851.36475,11.39,2016-08-22 12:00:00.0000000 -07:00,11.39,0,1
May Garner - SR V KC 05-01-2016,Centre Back,26.5338,2016-08-22 01:11:11.0000000 -07:00,762.26338,8130.46509,463.90998,2016-08-22 12:11:48.0000000 -07:00,463.90998,6,34
May Garner - SR TEAM TRAINING 05-03-2016,Centre Back,22.8546,2016-08-22 01:00:02.0000000 -07:00,420.73469,4299.17773,275.7,2016-08-22 12:01:01.0000000 -07:00,275.7,1,27
May Garner - SR TEAM TRAINING 05-04-2016,Centre Back,25.3422,2016-08-22 12:54:02.0000000 -07:00,359.42661,3518.4848,145.43,2016-08-22 12:00:00.0000000 -07:00,145.43,3,17
May Garner - SR TEAM TRAINING 05-06-2016,Centre Back,19.2222,2016-08-22 12:54:27.0000000 -07:00,347.02542,3534.36011,16.87,2016-08-22 12:01:14.0000000 -07:00,16.87,0,5
May Garner - SR V OP 05-08-2016,Centre Back,23.6934,2016-08-22 01:07:22.0000000 -07:00,665.36792,7426.8374,447.19001,2016-08-22 12:23:09.0000000 -07:00,447.19001,5,37
May Garner - SR TEAM TRAINING 05-11-2016,Centre Back,25.9398,2016-08-22 01:00:02.0000000 -07:00,426.36438,4111.97632,529.76001,2016-08-22 12:00:39.0000000 -07:00,529.76001,5,26
May Garner - SR TEAM TRAINING 05-12-2016,Centre Back,23.2038,2016-08-22 01:05:19.0000000 -07:00,559.45856,5453.25818,82.98,2016-08-22 12:00:18.0000000 -07:00,82.98,1,14
May Garner - SR TEAM TRAINING 05-13-2016,Centre Back,17.757,2016-08-22 12:40:49.0000000 -07:00,205.31164,2072.42188,1.41,2016-08-22 12:00:00.0000000 -07:00,1.41,0,1
May Garner - SR V PT 05-14-2016,Centre Back,26.3718,2016-08-22 01:35:45.0000000 -07:00,951.55292,10125.56006,467.14,2016-08-22 12:33:40.0000000 -07:00,467.14,4,44
May Garner - SR TEAM TRAINING 05-17-2016,Centre Back,23.823,2016-08-22 01:24:12.0000000 -07:00,449.15465,4611.90463,116.91,2016-08-22 12:01:04.0000000 -07:00,116.91,2,20
May Garner - SR TEAM TRAINING 05-18-2016,Centre Back,25.1334,2016-08-22 12:51:17.0000000 -07:00,426.4819,4346.66434,441.89,2016-08-22 12:00:54.0000000 -07:00,441.89,5,19
May Garner - SR TEAM TRAINING 05-20-2016,Centre Back,21.6306,2016-08-22 01:14:40.0000000 -07:00,391.82976,3974.07892,101.25,2016-08-22 12:00:00.0000000 -07:00,101.25,0,18
May Garner - SR TEAM TRAINING 05-21-2016,Centre Back,23.0598,2016-08-22 12:48:05.0000000 -07:00,265.57921,2862.96387,81.8,2016-08-22 12:00:00.0000000 -07:00,81.8,1,8
May Garner - SR V CR 05-22-2016,Centre Back,27.4374,2016-08-22 01:36:09.0000000 -07:00,963.57526,10276.93457,438.29001,2016-08-22 12:12:04.0000000 -07:00,438.29001,5,42
May Garner - SR TEAM TRAINING 05-24-2016,Centre Back,26.253,2016-08-22 01:04:15.0000000 -07:00,458.83541,4315.82001,132.74,2016-08-22 12:00:00.0000000 -07:00,132.74,4,10
May Garner - SR TEAM TRAINING 05-25-2016,Centre Back,20.9574,2016-08-22 12:36:14.0000000 -07:00,222.06295,2302.69116,30.45,2016-08-22 12:00:00.0000000 -07:00,30.45,0,4
May Garner - SR V AL 05-26-2016,Centre Back,23.427,2016-08-22 12:58:24.0000000 -07:00,586.85187,5978.65759,291.23,2016-08-22 12:04:24.0000000 -07:00,291.23,3,27
May Garner - SR TEAM TRAINING 05-28-2016,Centre Back,23.0634,2016-08-22 01:02:56.0000000 -07:00,354.10422,3475.38721,29.13,2016-08-22 12:03:20.0000000 -07:00,29.13,1,3
May Garner - SR V PT 5-29-2016,Centre Back,23.9634,2016-08-22 01:37:01.0000000 -07:00,919.91312,10170.10693,468.54,2016-08-22 12:07:09.0000000 -07:00,468.54,4,41
May Garner - SR TEAM TRAINING 06-06-2016,Centre Back,21.7638,2016-08-22 01:01:05.0000000 -07:00,479.61348,4842.17798,124.52,2016-08-22 12:00:00.0000000 -07:00,124.52,0,14
May Garner - SR TEAM TRAINING 06-07-2016,Centre Back,25.3062,2016-08-22 01:14:19.0000000 -07:00,426.50477,4068.79852,377.47999,2016-08-22 12:00:00.0000000 -07:00,377.47999,7,10
May Garner - SR TEAM TRAINING 06-09-2016,Centre Back,18.5274,2016-08-22 12:53:04.0000000 -07:00,202.18698,1822.22937,4.18,2016-08-22 12:00:00.0000000 -07:00,4.18,0,1
May Garner - SR TEAM TRAINING 06-10-2016,Centre Back,21.195,2016-08-22 01:04:43.0000000 -07:00,441.14069,4482.30798,66.99,2016-08-22 12:01:03.0000000 -07:00,66.99,0,7
May Garner - SR TEAM TRAINING 06-11-2016,Centre Back,21.2922,2016-08-22 12:39:55.0000000 -07:00,228.26849,2397.3634,79.62,2016-08-22 12:00:00.0000000 -07:00,79.62,0,10
May Garner - SR V HD 06-12-2016,Centre Back,26.0658,2016-08-22 01:36:23.0000000 -07:00,892.40402,9789.73926,484.93001,2016-08-22 12:16:09.0000000 -07:00,484.93001,7,40
May Garner - SR TEAM TRAINING 06-15-2016,Centre Back,22.9482,2016-08-22 01:36:27.0000000 -07:00,560.00179,6220.31412,466.74,2016-08-22 12:00:00.0000000 -07:00,466.74,2,17
May Garner - SR TEAM TRAINING 06-16-2016,Centre Back,24.7086,2016-08-22 01:50:42.0000000 -07:00,688.53123,6951.41394,128.2,2016-08-22 12:00:00.0000000 -07:00,128.2,1,15
May Garner - SR V SB 06-19-2016,Centre Back,24.525,2016-08-22 01:35:40.0000000 -07:00,835.18332,9517.52588,362.96999,2016-08-22 12:09:20.0000000 -07:00,362.96999,2,32
May Garner - SR TEAM TRAINING 06-21-2016,Centre Back,20.2086,2016-08-22 01:04:18.0000000 -07:00,490.5937,4791.52832,35.7,2016-08-22 12:00:38.0000000 -07:00,35.7,0,8
May Garner - SR TEAM TRAINING 06-22-2016,Centre Back,25.8966,2016-08-22 01:00:56.0000000 -07:00,430.68663,4104.5354,163.5,2016-08-22 12:03:11.0000000 -07:00,163.5,2,15
May Garner - SR TEAM TRAINING 06-24-2016,Centre Back,18.9414,2016-08-22 12:49:09.0000000 -07:00,237.68022,2444.38696,9.19,2016-08-22 12:00:00.0000000 -07:00,9.19,0,2
May Garner - SR V KC 06-25-2016,Centre Back,28.1034,2016-08-22 01:40:32.0000000 -07:00,870.88095,9966.35596,726.86,2016-08-22 12:11:21.0000000 -07:00,726.86,12,52
May Garner - SR TEAM TRAINING 06-28-2016,Centre Back,27.8838,2016-08-22 01:01:06.0000000 -07:00,336.9863,3567.7832,332.69999,2016-08-22 12:04:02.0000000 -07:00,332.69999,6,21
May Garner - SR TEAM TRAINING 06-30-2016,Centre Back,24.6042,2016-08-22 01:35:39.0000000 -07:00,537.0733,5320.26648,108.73,2016-08-22 12:00:00.0000000 -07:00,108.73,3,11
Tasha Conner - SR TEAM TRAINING 03-14-2016,Forward,28.539,2016-08-22 01:08:31.0000000 -07:00,501.12764,5901.07965,389.49,2016-08-22 12:03:47.0000000 -07:00,389.49,7,35
Tasha Conner - SR TEAM TRAINING 03-15-2016,Forward,23.9094,2016-08-22 01:00:40.0000000 -07:00,360.9582,4039.75549,274.17,2016-08-22 12:00:00.0000000 -07:00,274.17,3,34
Tasha Conner - SR TEAM TRAINING 03-16-2016,Forward,27.0846,2016-08-22 01:05:34.0000000 -07:00,486.98464,5327.2215,745.25,2016-08-22 12:00:00.0000000 -07:00,745.25,4,40
Tasha Conner - SR TESTING 03-18-2016,Forward,0,2016-08-22 02:36:31.0000000 -07:00,499.38111,0,0,2016-08-22 12:08:57.0000000 -07:00,0,0,0
Tasha Conner - SR TEAM TRAINING 03-20-2016,Forward,29.2482,2016-08-22 01:04:44.0000000 -07:00,531.67858,6308.03198,609.92999,2016-08-22 12:02:02.0000000 -07:00,609.92999,12,44
Tasha Conner - SR TEAM TRAINING 03-21-2016,Forward,22.9266,2016-08-22 01:19:06.0000000 -07:00,493.40779,5370.09967,216.94,2016-08-22 12:04:43.0000000 -07:00,216.94,1,27
Tasha Conner - SR TEAM TRAINING 03-22-2016,Forward,27.999,2016-08-22 01:13:08.0000000 -07:00,442.60861,5216.85938,493.04001,2016-08-22 12:04:24.0000000 -07:00,493.04001,9,28
Tasha Conner - SR TEAM TRAINING 03-23-2016,Forward,27.9162,2016-08-22 01:12:08.0000000 -07:00,456.26832,5520.84662,400.87999,2016-08-22 12:03:06.0000000 -07:00,400.87999,6,32
Tasha Conner - SR TEAM TRAINING 03-25-2016,Forward,29.9934,2016-08-22 12:59:01.0000000 -07:00,376.02266,4262.13983,270.01,2016-08-22 12:00:32.0000000 -07:00,270.01,2,26
Tasha Conner - SR TEAM TRAINING 03-26-2016,Forward,21.1302,2016-08-22 12:27:45.0000000 -07:00,201.95506,2341.40198,48.62,2016-08-22 12:02:44.0000000 -07:00,48.62,0,7
Tasha Conner - SR V PT 03-27-2016,Forward,27.7794,2016-08-22 01:13:43.0000000 -07:00,505.35776,5399.36682,418.28001,2016-08-22 12:02:47.0000000 -07:00,418.28001,4,34
Tasha Conner - SR V HD 03-30-2016,Forward,28.449,2016-08-22 12:47:10.0000000 -07:00,349.49301,4060.69336,407.90001,2016-08-22 12:03:29.0000000 -07:00,407.90001,8,40
Tasha Conner - SR TEAM TRAINING 04-01-2016,Forward,21.0006,2016-08-22 12:49:34.0000000 -07:00,242.0094,2754.31317,81.32,2016-08-22 12:00:00.0000000 -07:00,81.32,0,14
Tasha Conner - SR V OSU 04-02-2016,Forward,29.0322,2016-08-22 01:33:27.0000000 -07:00,554.63641,6589.89258,635.25999,2016-08-22 12:02:20.0000000 -07:00,635.25999,8,53
Tasha Conner - SR TEAM TRAINING 04-06-2016,Forward,25.425,2016-08-22 01:07:47.0000000 -07:00,404.89719,4740.67639,324.81,2016-08-22 12:01:25.0000000 -07:00,324.81,7,31
Tasha Conner - SR TEAM TRAINING 04-08-2016,Forward,25.7418,2016-08-22 01:24:01.0000000 -07:00,376.94535,4295.48767,173.05,2016-08-22 12:00:42.0000000 -07:00,173.05,2,26
Tasha Conner - SR V UW 04-09-2016,Forward,28.9242,2016-08-22 12:49:24.0000000 -07:00,375.07056,4734.06543,513.13,2016-08-22 12:00:55.0000000 -07:00,513.13,8,42
Tasha Conner - SR TEAM TRAINING 04-11-2016,Forward,22.0122,2016-08-22 12:58:10.0000000 -07:00,304.57044,3439.29117,109.67,2016-08-22 12:00:06.0000000 -07:00,109.67,0,18
Tasha Conner - SR TEAM TRAINING 04-12-2016,Forward,25.7022,2016-08-22 01:04:28.0000000 -07:00,335.97916,3767.91718,320.53,2016-08-22 12:01:25.0000000 -07:00,320.53,3,37
Tasha Conner - SR TEAM TRAINING 04-13-2016,Forward,28.6974,2016-08-22 12:59:46.0000000 -07:00,462.5494,5178.39926,680.70999,2016-08-22 12:00:32.0000000 -07:00,680.70999,10,35
Tasha Conner - SR TEAM TRAINING 04-15-2016,Forward,23.4054,2016-08-22 12:58:40.0000000 -07:00,294.33842,3164.73535,135.52,2016-08-22 12:00:01.0000000 -07:00,135.52,1,16
Tasha Conner - SR TEAM TRAINING 04-16-2016,Forward,23.265,2016-08-22 12:39:42.0000000 -07:00,278.28596,3279.50342,201.1,2016-08-22 12:00:14.0000000 -07:00,201.1,2,19
Tasha Conner - SR V SB 04-17-2016,Forward,25.0254,2016-08-22 12:48:45.0000000 -07:00,261.01913,3180.75806,230.51001,2016-08-22 12:01:21.0000000 -07:00,230.51001,4,25
Tasha Conner - SR TEAM TRAINING 04-20-2016,Forward,24.2874,2016-08-22 01:00:57.0000000 -07:00,253.37574,2847.26959,162.11,2016-08-22 12:00:24.0000000 -07:00,162.11,3,22
Tasha Conner - SR TEAM TRAINING 04-21-2016,Forward,26.9082,2016-08-22 01:06:40.0000000 -07:00,424.01675,4992.52307,357.21,2016-08-22 12:02:47.0000000 -07:00,357.21,8,40
Tasha Conner - SR V BB 04-24-2016,Forward,26.793,2016-08-22 12:49:58.0000000 -07:00,249.54381,2965.61523,282.4,2016-08-22 12:00:59.0000000 -07:00,282.4,3,22
Tasha Conner - SR TEAM TRAINING 04-26-2016,Forward,24.1398,2016-08-22 12:57:24.0000000 -07:00,314.81363,3646.96973,106.43,2016-08-22 12:01:00.0000000 -07:00,106.43,1,13
Tasha Conner - SR TEAM TRAINING 04-27-2016,Forward,26.7534,2016-08-22 12:57:18.0000000 -07:00,348.54683,4126.08881,436.19,2016-08-22 12:00:14.0000000 -07:00,436.19,9,38
Tasha Conner - SR TEAM TRAINING 04-29-2016,Forward,23.0346,2016-08-22 01:13:36.0000000 -07:00,311.70403,3736.94452,328.36001,2016-08-22 12:00:20.0000000 -07:00,328.36001,2,34
Tasha Conner - SR TEAM TRAINING 04-30-2016,Forward,24.9246,2016-08-22 12:40:51.0000000 -07:00,236.03487,2866.21448,182.26,2016-08-22 12:00:00.0000000 -07:00,182.26,3,17
Tasha Conner - SR V KC 05-01-2016,Forward,26.5482,2016-08-22 12:18:58.0000000 -07:00,178.09796,2149.93018,215.47,2016-08-22 12:03:19.0000000 -07:00,215.47,4,20
Tasha Conner - SR TEAM TRAINING 05-04-2016,Forward,18.225,2016-08-22 12:54:02.0000000 -07:00,158.9375,1747.28003,7.13,2016-08-22 12:00:00.0000000 -07:00,7.13,0,2
Tasha Conner - SR TEAM TRAINING 05-06-2016,Forward,23.1066,2016-08-22 12:54:27.0000000 -07:00,297.96948,3377.31128,106.51,2016-08-22 12:00:00.0000000 -07:00,106.51,1,14
Tasha Conner - SR TEAM TRAINING 05-11-2016,Forward,27.8046,2016-08-22 01:00:02.0000000 -07:00,365.47284,3958.4726,576.50001,2016-08-22 12:00:40.0000000 -07:00,576.50001,10,34
Tasha Conner - SR TEAM TRAINING 05-12-2016,Forward,23.7654,2016-08-22 01:05:19.0000000 -07:00,504.44603,5772.65991,293.29,2016-08-22 12:01:20.0000000 -07:00,293.29,3,32
Tasha Conner - SR TEAM TRAINING 05-13-2016,Forward,21.0942,2016-08-22 12:26:51.0000000 -07:00,107.02549,1103.94781,37.49,2016-08-22 12:00:00.0000000 -07:00,37.49,0,5
Tasha Conner - SR V PT 05-14-2016,Forward,30.339,2016-08-22 01:35:45.0000000 -07:00,850.17755,10513.51709,1155.01001,2016-08-22 12:02:51.0000000 -07:00,1155.01001,19,86
Tasha Conner - SR TEAM TRAINING 05-17-2016,Forward,24.5322,2016-08-22 12:56:34.0000000 -07:00,323.45972,3632.44202,135.27,2016-08-22 12:01:32.0000000 -07:00,135.27,3,20
Tasha Conner - SR TEAM TRAINING 05-18-2016,Forward,27.9774,2016-08-22 12:51:17.0000000 -07:00,354.47199,4242.63348,573.61001,2016-08-22 12:01:14.0000000 -07:00,573.61001,6,39
Tasha Conner - SR TEAM TRAINING 05-20-2016,Forward,24.525,2016-08-22 01:14:40.0000000 -07:00,227.32061,2559.90112,131.69,2016-08-22 12:00:32.0000000 -07:00,131.69,1,19
Tasha Conner - SR TEAM TRAINING 05-21-2016,Forward,24.0318,2016-08-22 12:48:05.0000000 -07:00,205.14351,2376.98193,186.68,2016-08-22 12:01:15.0000000 -07:00,186.68,1,17
Tasha Conner - SR V CR 05-22-2016,Forward,28.6254,2016-08-22 01:06:07.0000000 -07:00,587.03288,7220.79065,686.04999,2016-08-22 12:03:16.0000000 -07:00,686.04999,8,53
Tasha Conner - SR TEAM TRAINING 05-24-2016,Forward,28.6398,2016-08-22 01:22:01.0000000 -07:00,401.56995,4495.3783,416.24,2016-08-22 12:02:01.0000000 -07:00,416.24,10,33
Tasha Conner - SR TEAM TRAINING 05-25-2016,Forward,25.1658,2016-08-22 12:36:14.0000000 -07:00,208.6394,2489.1853,224.07,2016-08-22 12:00:14.0000000 -07:00,224.07,3,24
Tasha Conner - SR V AL 05-26-2016,Forward,29.9358,2016-08-22 12:49:06.0000000 -07:00,428.51935,5316.05371,668.31,2016-08-22 12:06:04.0000000 -07:00,668.31,8,47
Tasha Conner - SR TEAM TRAINING 05-28-2016,Forward,23.4918,2016-08-22 01:11:00.0000000 -07:00,299.84006,3324.95874,111.5,2016-08-22 12:00:38.0000000 -07:00,111.5,2,10
Tasha Conner - SR TEAM TRAINING 06-06-2016,Forward,24.1362,2016-08-22 01:01:05.0000000 -07:00,407.86382,4457.75098,121.52,2016-08-22 12:04:40.0000000 -07:00,121.52,1,17
Tasha Conner - SR TEAM TRAINING 06-07-2016,Forward,27.4266,2016-08-22 01:14:19.0000000 -07:00,389.96064,4150.51056,418.3,2016-08-22 12:03:55.0000000 -07:00,418.3,6,15
Tasha Conner - SR TEAM TRAINING 06-09-2016,Forward,24.2658,2016-08-22 02:27:50.0000000 -07:00,594.4005,6404.09698,251.92,2016-08-22 12:10:57.0000000 -07:00,251.92,3,28
Tasha Conner - SR TEAM TRAINING 06-10-2016,Forward,25.9974,2016-08-22 01:22:25.0000000 -07:00,479.62533,5519.04871,246.36,2016-08-22 12:06:03.0000000 -07:00,246.36,6,28
Tasha Conner - SR TEAM TRAINING 06-11-2016,Forward,24.0714,2016-08-22 12:39:55.0000000 -07:00,224.95863,2565.99213,119.45,2016-08-22 12:00:21.0000000 -07:00,119.45,2,17
Tasha Conner - SR TEAM TRAINING 06-13-2016,Forward,25.6734,2016-08-22 12:55:23.0000000 -07:00,342.7175,3826.46924,243.34,2016-08-22 12:02:30.0000000 -07:00,243.34,4,24
Tasha Conner - SR TEAM TRAINING 06-15-2016,Forward,26.3574,2016-08-22 01:15:27.0000000 -07:00,407.94444,4469.58704,666.61,2016-08-22 12:00:44.0000000 -07:00,666.61,7,28
Tasha Conner - SR TEAM TRAINING 06-16-2016,Forward,27.0162,2016-08-22 01:39:57.0000000 -07:00,528.25387,6289.30432,522.31001,2016-08-22 12:02:47.0000000 -07:00,522.31001,6,42
Tasha Conner - SR V SB 06-19-2016,Forward,26.9766,2016-08-22 12:24:51.0000000 -07:00,212.21263,2667.00513,361.35999,2016-08-22 12:02:08.0000000 -07:00,361.35999,7,24
Tasha Conner - SR TEAM TRAINING 06-21-2016,Forward,18.8838,2016-08-22 01:04:18.0000000 -07:00,368.91563,4017.66504,24.97,2016-08-22 12:02:35.0000000 -07:00,24.97,0,10
Tasha Conner - SR TEAM TRAINING 06-22-2016,Forward,28.6578,2016-08-22 01:09:20.0000000 -07:00,412.86373,4600.97961,437.95999,2016-08-22 12:01:25.0000000 -07:00,437.95999,12,28
Tasha Conner - SR TEAM TRAINING 06-24-2016,Forward,19.8342,2016-08-22 12:49:09.0000000 -07:00,200.27789,2265.53223,15.58,2016-08-22 12:00:00.0000000 -07:00,15.58,0,3
Tasha Conner - SR V KC 06-25-2016,Forward,28.1826,2016-08-22 12:09:57.0000000 -07:00,80.40799,991.66962,194.70999,2016-08-22 12:00:06.0000000 -07:00,194.70999,2,9
Tasha Conner - SR TEAM TRAINING 06-28-2016,Forward,27.5778,2016-08-22 01:22:47.0000000 -07:00,397.77399,4432.94727,416.67999,2016-08-22 12:00:43.0000000 -07:00,416.67999,7,41
Tasha Conner - SR TEAM TRAINING 06-30-2016,Forward,26.0946,2016-08-22 12:58:20.0000000 -07:00,298.13672,3579.01904,347.76,2016-08-22 12:00:25.0000000 -07:00,347.76,5,31
Benita Gallagher - SR TESTING 03-18-2016,Centre Midfield,0,2016-08-22 02:36:31.0000000 -07:00,518.62947,0,0,2016-08-22 12:15:52.0000000 -07:00,0,0,0
Benita Gallagher - SR TEAM TRAINING 03-20-2016,Centre Midfield,27.3798,2016-08-22 01:04:44.0000000 -07:00,732.65736,7604.71213,447.3,2016-08-22 12:37:38.0000000 -07:00,447.3,10,35
